points,passing_yds,passing_int,passing_times_sacked,rushing_yds,fmb,punts_yds,penalty_yds,def_passing_yds,def_passing_int,def_passing_times_sacked,def_rushing_yds,def_fmb,pass_play_percentage,def_pass_play_percentage,drives,def_drives,tds_per_yard,def_tds_per_yard,fg_percentage,home_game
20,219.552,1.222,3.064,89.128,0.938,196.141,55.299,221.079,1.39,2.07,80.994,0.836,61.258,58.696,8.118,8.826,51.513,56.419,74.858,0
30,219.552,0.784,2.072,115.562,0.557,272.58,55.2,257.943,0.486,2.46,115.692,0.7,51.921,53.36,9.714,9.495,59.28,68.797,76.4,0
13,219.559,1.057,1.964,114.69,0.569,193.831,53.893,177.203,0.903,2.291,118.428,0.819,53.404,49.459,9.123,8.836,80.061,55.317,76.825,1
30,219.561,1.029,1.327,124.707,0.825,192.873,46.813,240.105,1.44,2.101,114.623,0.433,54.593,57.378,9.222,8.386,82.66,70,75.724,1
9,219.567,0.959,1.491,128.294,0.526,167.002,39.532,195.451,0.968,2.911,95.065,0.606,51.577,57.12,8.376,8.922,68.928,55.707,66.081,1
13,219.576,0.993,2.493,114.909,0.455,186.143,45.154,238.576,0.611,2.424,115.909,0.485,55.903,54.093,8.41,8.537,62.099,73.749,72.681,0
17,219.586,0.589,1.478,116.877,0.783,194.666,54.991,185.206,0.836,2.007,122.373,1.009,48.21,50.786,9.101,8.271,72.449,75.108,70.562,0
12,219.591,1.024,3.11,108.099,0.474,215.418,50.094,196.898,0.654,2.387,137.132,0.534,57.82,48.344,8.144,8.07,63.427,74.801,64.777,1
6,219.607,1.286,2.691,111.041,0.577,214.474,43.135,189.866,1.009,2.481,106.433,0.965,54.952,52.732,8.739,9.562,51.399,61.759,67.868,1
9,219.634,0.787,2.333,123.13,0.828,238.047,66.385,232.266,0.607,2.618,105.211,0.406,52.777,57.469,9.381,8.804,52.288,56.157,75.44,1
17,219.641,0.432,2.572,106.079,0.656,216.714,57.656,261.306,0.724,2.379,99.047,0.429,55.39,59.164,9.009,8.967,61.783,69.49,67.856,0
13,219.651,0.934,2.316,120.72,0.558,205.843,50.54,292.354,0.53,1.828,111.419,0.654,52.07,58.33,9.513,8.678,66.594,79.587,74.135,0
6,219.658,1.158,3.18,97.987,0.8,238.558,57.848,238.199,0.947,2.105,115.178,0.461,58.248,55.995,8.45,9.747,57.839,73.504,63.045,1
42,219.661,0.694,1.825,109.768,0.769,170.545,54.465,192.444,1.083,2.01,135.717,0.468,52.333,49.265,9.05,9.459,66.919,57.381,83.764,1
10,219.668,0.951,2.013,122.531,0.485,245.439,58.08,239.595,0.939,2.615,120.956,0.725,52.256,56.646,9.436,9.28,55.791,58.194,77.231,1
20,219.669,0.878,2.365,109.046,0.443,173.142,46.723,243.946,0.661,1.441,144.421,0.424,58.575,53.507,8,9.063,65.108,72.08,83.684,0
33,219.675,0.452,2.41,110.4,0.601,218.727,56.549,192.303,0.879,2.812,110.204,0.766,54.757,54.747,8.967,9.568,62.715,56.348,68.067,0
23,219.69,0.688,2.047,126.508,0.568,206.371,50.138,209.749,0.903,2.05,140.353,0.653,52.928,48.912,9.17,8.604,69.422,56.369,81.938,0
31,219.707,1.171,2.443,86.598,0.777,225.642,55.049,210.143,1.196,1.829,128.748,0.882,60.314,51.727,8.649,8.78,50.608,66.742,68.815,0
21,219.71,1.052,1.719,118.01,0.609,212.423,53.653,238.739,1.204,1.289,129.782,0.329,51.949,53.148,9.113,9.065,63.689,62.212,79.915,1
17,219.739,1.112,2.572,117.377,1.02,204.469,68.624,215.348,0.701,2.473,129.296,0.771,54.376,52.547,8.936,9.06,61.205,73.791,66.76,1
34,219.742,1.304,2.752,107.195,0.438,173.607,49.253,227.267,0.716,2.818,115.684,0.824,57.563,58.083,7.999,7.643,53.891,61.93,79.138,1
34,219.746,0.819,2.503,91.472,0.596,265.123,60.109,225.132,0.757,1.647,137.493,0.655,60.27,48.967,9.134,9.629,48.812,68.105,58.552,0
19,219.746,0.81,2.397,84.587,0.527,221.479,46.541,209.698,0.658,1.124,128.159,0.387,58.209,51.389,8.53,7.832,55.5,67.607,88.181,1
30,219.75,0.849,2.471,140.687,0.619,186.445,52.827,229.223,0.921,2.954,128.24,0.592,50.449,52.345,8.344,9.318,71.604,65.267,53.45,0
27,219.751,0.803,3.296,101.581,0.715,215.115,51.764,228.142,1.228,2.373,94.617,0.369,59.832,57.372,8.647,7.674,54.736,61.847,85.95,1
31,219.755,0.906,1.519,118.797,0.574,170.569,38.777,185.679,1.44,1.921,151.948,0.521,52.513,47.901,8.353,8.617,70.215,56.631,67.543,0
20,219.772,1.331,2.129,95.132,0.68,213.486,46.058,196.893,1.662,2.51,100.538,0.478,57.805,57.094,9.305,8.206,68.804,70.51,76.492,0
19,219.782,1.117,2.278,129.527,0.512,192.211,67.414,204.342,0.97,2.229,93.253,0.782,54.702,56.367,9.182,9.351,70.08,64.761,72.328,0
9,219.802,1.233,2.512,94.037,0.424,184.422,56.051,234.506,1.1,2.555,99.136,0.39,59.409,56.964,7.9,8.84,59.712,66.422,55.001,0
20,219.834,0.835,2.247,101.43,0.558,202.419,45.096,194.357,1.205,1.803,129.756,0.328,56.362,51.855,8.683,7.077,63.977,58.482,75.195,0
17,219.837,0.846,2.282,107.44,0.71,210.321,71.873,211.493,1.108,2.006,89.458,0.744,55.559,60.601,8.364,8.13,56.608,60.282,73.295,0
3,219.843,0.571,2.747,125.282,0.901,235.719,68.97,268.422,0.645,2.218,84.484,0.798,53.666,60.835,9.053,8.964,43.737,69.688,82.064,0
20,219.844,0.704,2.634,94.634,0.622,229.353,54.538,250.078,0.854,2.156,93.079,0.462,54.398,59.721,8.734,8.972,66.8,64.201,63.815,1
17,219.856,0.692,2.501,98.765,0.622,198.307,42.34,204.082,1.373,2.994,108.042,0.674,57.428,56.606,8.639,9.152,50.806,67.163,73.753,1
15,219.877,1.385,2.252,91.444,0.797,210.431,55.594,207.601,1.164,1.603,144.737,0.526,59.931,51.157,8.25,8.575,53.529,66.077,67.385,1
27,219.878,0.768,1.147,163.28,0.615,190.488,53.206,247.71,0.902,2.013,106.078,0.834,46.663,58.512,9.32,8.554,67.993,74.683,70.039,1
17,219.881,1.346,3.684,77.849,0.709,217.415,47.675,204.983,0.717,1.538,99.159,0.491,63.784,57.874,8.603,9.195,57.201,53.747,72.84,0
28,219.89,1.18,1.946,100.159,0.582,230.6,68.781,242.622,0.607,1.683,115.777,0.546,58.35,55.188,8.617,8.875,62.765,64.793,66.762,0
44,219.898,0.811,1.992,120.521,0.552,169.171,60.263,292.437,1.017,1.898,114.422,0.883,53.717,60.928,8.213,8.2,67.949,66.099,72.43,0
45,219.904,0.506,2.4,146.858,0.312,192.427,53.141,229.822,1.017,2.356,92.318,0.547,48.92,56.994,8.864,7.87,83.138,66.557,49.754,1
23,219.923,0.938,1.454,101.895,0.614,220.566,63.298,214.832,0.846,1.666,118.927,0.578,57.859,52.006,8.868,9.272,60.462,74.878,81.025,0
31,219.924,0.738,2.864,121.369,0.26,230.147,73.161,229.858,0.889,2.697,112.414,0.642,52.062,57.838,9.492,9.135,76.955,67.354,66.419,1
17,219.963,0.62,1.876,113.732,0.77,181.068,38.443,210.865,0.934,2.179,157.853,0.585,57.381,47.414,7.9,8.548,58.842,72.905,78.558,0
19,219.966,1.319,2.76,106.776,0.472,228.802,53.567,238.722,0.975,2.243,104.041,0.817,57.916,57.031,9.019,8.935,53.46,78.706,66.799,1
17,219.978,0.628,2.412,113.943,0.542,207.02,49.87,230.228,1.116,2.564,134.883,0.646,53.547,53.973,8.731,8.224,69.601,69.424,76.734,1
16,219.988,1.235,2.866,117.524,0.597,225.289,57.174,235.145,0.786,1.906,111.766,0.647,56.102,54.936,8.89,9.707,54.747,71.626,73.645,1
24,219.993,0.697,1.631,122.059,0.534,179.672,49.083,200.563,0.983,1.79,154.958,0.467,50.86,46.37,8.783,9.11,81.434,72.311,81.818,1
19,219.994,0.888,3.519,109.194,0.479,227.926,44.427,223.807,0.558,2.011,135.06,0.521,56.882,53.559,8.755,9.174,65.379,67.986,76.582,0
28,220,1.116,1.858,102.005,0.837,200.157,58.525,254.815,0.562,2.141,126.318,0.718,58.093,57.555,8.418,8.774,57.983,60.308,81.759,0
26,220.013,1.164,1.966,91.921,0.677,193.55,54.61,258.512,0.715,2.186,111.543,0.365,58.21,55.093,8.132,9.503,62.442,80.006,81.817,1
16,220.02,0.97,2.727,112.982,0.572,211.853,40.998,232.528,1.008,2.337,95.157,0.372,58.228,59.04,8.836,9.561,61.148,60.613,74.416,1
45,220.023,0.783,1.717,132.265,0.32,175.956,45.781,207.66,0.585,1.754,115.96,0.432,50.881,54.397,8.179,8.799,66.968,83.298,86.107,1
23,220.024,0.687,1.935,113.863,1.006,201.271,46.657,232.05,0.918,1.878,111.282,0.502,52.869,55.065,8.777,8.756,54.191,66.665,82.704,0
38,220.029,1.269,2.771,123.218,0.65,209.483,59.258,196.731,0.816,1.935,111.463,0.702,49.13,50.429,9.045,9.226,71.288,63.381,56.436,0
32,220.034,0.607,2.397,124.252,0.464,184.576,52.467,212.904,0.886,2.562,101.482,0.555,56.144,56.915,8.22,8.907,77.432,54.413,68.521,1
23,220.041,1.17,2.879,99.748,0.817,240.733,59.824,235.147,0.677,2.035,108.512,0.532,58.621,55.864,9.139,9.378,51.529,69.639,69.481,0
21,220.051,1.172,1.939,100.637,0.616,237.317,71.334,236.879,0.85,2.404,121.601,0.71,58.024,55.251,8.739,8.518,64.421,67.605,62.382,0
3,220.06,1.415,2.794,103.785,0.472,217.537,53.481,206.763,0.917,2.211,109.775,0.526,57.996,54.789,8.735,8.897,52.96,48.011,67.592,1
16,220.065,1.186,2.058,99.67,1.032,181.155,58.647,240.088,0.963,2.002,124.158,0.734,59.551,52.139,7.654,8.301,54.487,70.044,79.123,0
14,220.08,0.914,2.522,105.888,0.998,208.995,59.455,209.018,1.29,2.107,106.493,0.895,57.266,57.251,8.788,8.639,49.611,60.676,68.558,1
30,220.088,0.834,2.422,120.974,0.633,190.306,57.193,247.101,0.67,1.49,117.447,0.269,53.51,54.107,8.657,8.371,67.187,80.472,67.364,1
23,220.089,0.836,1.841,115.83,0.514,176.853,41.49,221.764,0.98,2.391,128.728,0.848,55.136,54.785,8.741,9.288,78.05,62.817,68.878,1
23,220.106,0.804,1.757,107.757,0.299,227.488,53.92,225.975,0.823,2.271,121.251,0.213,58.165,55.878,9.811,9.269,69.303,59.794,92.536,1
36,220.116,0.923,1.652,96.839,0.601,185.421,50.539,256.278,0.843,1.748,142.782,0.22,57.667,53.149,8.309,8.642,79.248,71.638,85.662,0
9,220.14,0.967,2.061,124.722,0.565,202.705,50.692,222.658,0.922,1.885,126.718,0.322,51.42,55.013,9.56,8.934,71.793,65.695,74.135,0
27,220.155,0.816,1.014,163.17,0.511,195.869,54.3,193.961,1.252,1.764,119.191,0.564,46.82,48.395,9.435,8.458,68.342,61.481,64.214,0
13,220.156,0.78,1.796,116.742,0.582,190.236,39.541,209.436,1.05,1.623,139.947,0.589,54.938,51.622,9.006,8.414,75.817,65.185,68.171,1
24,220.164,0.94,2.159,115.966,0.592,211.064,65.743,261.951,0.9,1.798,104.451,0.317,55.922,59.413,8.838,10.04,61.159,71.307,76.951,1
10,220.168,1.137,1.898,90.816,0.652,186.265,41.544,181.236,0.928,2.613,84.362,0.724,57.26,58.493,8.374,8.387,58.851,59.702,75.465,0
29,220.171,1.251,1.71,121.176,0.52,191.158,38.357,246.614,1.451,2.567,106.066,0.58,53.866,59.877,8.538,8.778,57.542,57.306,71.343,0
52,220.189,0.743,1.622,113.858,0.558,186.882,47.762,209.544,0.584,1.722,137.24,0.659,51.859,50.286,8.79,8.3,76.907,69.902,81.422,0
19,220.191,1.008,3.255,114.695,0.609,240.145,60.527,220.303,0.457,2.573,97.127,0.651,54.875,58.425,9.127,8.555,56.552,65.797,66.338,0
17,220.195,0.978,2.583,108.852,0.657,236.528,61.897,247.126,1.046,2.741,113.662,0.547,55.616,57.502,9.788,8.567,57.485,51.157,87.795,1
24,220.205,0.939,3.505,116.832,0.651,210.862,50.661,222.665,1.053,3.252,79.863,0.638,59.147,60.961,8.403,8.194,71.212,59.536,77.418,0
23,220.206,0.846,2.469,101.052,0.791,152.436,41.473,213.439,0.706,2.447,108.11,0.441,56.674,58.053,7.47,8.343,58.629,73.896,84.113,0
30,220.215,0.799,2.025,128.074,0.828,238.743,61.357,254.376,0.735,2.02,115.982,0.644,54.676,55.685,9.56,8.98,60.497,63.583,76.845,0
41,220.219,0.963,2.466,108.132,0.64,227.974,29.858,228.305,0.893,1.619,120.447,0.662,54.888,51.778,9.852,9.148,68.22,64.463,65.047,1
20,220.222,1.017,3.611,115.207,0.597,205.986,38.607,230.316,0.782,2.408,115.753,0.336,57.004,55.792,8.272,8.334,61.107,57.972,75.256,1
17,220.236,0.721,2.331,124.761,0.649,230.525,59.084,231.578,0.431,2.027,108.422,0.45,53.279,53.193,8.996,9.829,69.819,66.747,72.736,1
31,220.238,0.477,1.48,144.974,0.463,160.725,45.619,236.08,1.032,2.79,83.806,0.699,52.674,63.612,8.668,8.059,82.306,71.998,85.163,0
13,220.24,0.654,1.898,110.765,0.395,151.282,46.63,226.832,0.327,1.753,123.582,0.334,56.063,53.685,7.72,8.349,78.168,77.426,80.711,1
33,220.27,0.521,2.299,161.064,0.505,164.742,50.835,261.001,0.825,2.652,104.861,0.647,48.386,60.475,8.428,8.291,88.676,62.154,48.536,1
46,220.284,0.598,2.27,142.974,0.62,198.787,54.247,240.648,0.898,1.936,115.78,0.263,49.585,53.165,9.538,9.214,78.465,62.224,77.266,0
28,220.288,0.944,2.41,113.572,0.507,187.079,43.403,208.75,0.636,1.816,128.627,0.417,56.516,52.294,8.363,7.976,61.264,83.931,71.435,0
28,220.301,0.71,2.794,112.013,0.284,237.832,68.63,236.229,0.788,2.544,119.843,0.666,53.856,55.962,9.731,8.486,76.466,68.274,72.737,1
13,220.301,0.926,2.665,87.569,0.423,215.461,55.916,242.72,0.917,2.684,116.577,0.649,60.839,57.065,8.49,7.974,63.023,60.015,79.837,0
9,220.304,1.203,1.978,105.352,0.752,245.836,53.659,240.028,1.294,2.995,123.895,0.905,58.216,55.846,8.925,8.484,61.874,59.383,56.285,1
21,220.308,1.008,2.693,102.085,0.722,176.316,46.054,242.989,0.557,3.02,107.503,0.554,60.743,58.935,7.77,9.469,58.387,77.818,71.295,1
17,220.317,1.148,2.675,91.033,0.376,201.12,57.061,201.212,1.142,2.358,105.015,0.781,58.991,57.628,8.23,7.814,58.694,59.126,56.797,0
27,220.327,1.322,2.311,138.32,0.563,252.678,81.823,215.201,1.128,2.534,133.853,0.852,51.577,54.302,9.53,9.152,59.823,66.711,71.067,0
20,220.34,0.963,2.195,91.738,0.491,213.408,46.268,205.723,0.677,2.786,107.509,0.525,61.339,56.165,8.831,8.798,55.833,61.087,83.654,0
37,220.343,0.938,1.799,118.73,0.517,193.013,57.827,193.8,1.245,2.952,114.785,0.897,52.972,53.227,8.997,7.489,73.061,67.123,68.162,0
13,220.344,0.94,2.242,102.885,0.753,224.518,54.853,264.437,1.324,2.444,106.058,1.005,55.732,59.09,9.184,8.217,67.31,51.84,76.99,0
17,220.347,0.679,2.27,125.109,0.468,235.291,58.885,208.685,0.857,3.054,97.276,0.978,53.612,57.493,9.421,9.324,66.18,56.645,82.792,1
26,220.369,0.958,2.938,99.191,0.284,176.407,43.142,230.753,0.7,2.481,118.242,0.512,57.941,55.317,8.098,8.33,64.912,79.437,81.709,0
35,220.375,0.469,2.254,154.633,0.304,184.815,53.67,228.778,0.803,2.339,126.024,0.513,47.687,55.182,8.878,7.817,84.943,72.91,53.001,0
27,220.381,1.105,2.141,105.515,0.915,214.926,60.805,209.506,1.142,2.773,115.015,0.725,55.594,52.67,8.654,10.06,52.623,63.144,79.152,0
10,220.383,1.027,3.152,97.134,0.868,247.291,57.326,230.695,1.243,3.084,107.577,0.656,58.049,59.666,8.694,9.199,56.471,60.125,66.235,0
33,220.391,0.752,2.394,136.184,0.44,181.086,56.182,231.599,0.45,3.057,110.668,0.632,55.362,56.181,8.768,9.248,79.999,73.375,68.751,0
36,220.394,0.697,2.352,138.88,0.896,201.455,41.418,219.297,1.192,1.795,115.281,0.79,48.186,53.347,9.054,9.196,79.726,73.291,75.235,0
36,220.397,1.35,3.261,77.439,0.975,196,56.098,166.738,0.841,2.241,132.088,0.502,62.589,43.769,8.138,8.777,54.319,68.463,75.238,1
10,220.401,0.918,2.714,103.751,0.647,210.827,69.149,262.353,0.833,1.875,113.023,0.546,60.617,57.643,8.167,8.281,54.071,75.187,75.122,0
30,220.412,0.674,2.172,165.078,0.476,166.022,55.829,241.071,0.841,2.241,106.43,0.893,49.47,60.251,8.561,8.555,64.436,66.195,90.854,1
20,220.43,0.888,2.595,104.531,0.597,225.454,43.03,245.615,0.839,2.751,107.39,0.353,56.198,57.977,8.604,9.348,59.497,52.399,68.429,0
11,220.436,1.086,2.9,105.278,0.74,232.267,58.846,238.391,0.899,2.601,126.076,0.412,56.778,54.952,9.037,9.277,52.686,64.664,67.71,1
10,220.441,1.19,1.998,118.924,0.444,191.202,38.954,234.453,1.251,2.169,131.706,0.595,53.569,51.714,8.578,8.652,54.609,55.247,68.718,0
19,220.448,1.164,2.708,120.998,0.529,280.55,62.408,226.243,0.895,2.447,123.202,0.699,55.048,52.741,9.715,9.342,56.626,68.488,59.084,0
24,220.456,0.896,2.048,133.134,0.594,212.661,53.525,240.59,0.458,1.745,112.385,0.37,51.676,56.445,9.26,8.375,74.846,80.781,70.401,0
10,220.46,1.061,3.007,96.41,0.618,240.656,59.525,230.097,0.881,2.565,119.957,0.788,56.762,54.383,8.71,9.139,56.41,58.688,64.902,0
10,220.466,1.322,1.914,117.591,0.392,197.855,38.641,193.515,0.761,2.153,92.522,0.956,53.65,55.945,8.637,9.452,53.254,61.616,65.718,1
17,220.48,0.523,1.703,123.017,0.492,191.422,53.993,240.219,0.952,2.16,128.085,0.542,52.834,54.238,8.983,8.561,95.483,69.274,66.36,0
16,220.494,0.694,2.414,110.401,0.835,229.782,49.959,236.583,1.273,2.616,84.627,0.874,54.903,61.046,9.701,8.972,68.39,47.376,74.002,0
14,220.495,1.225,3.285,75.696,0.696,222.398,46.857,213.748,1.063,1.868,103.358,0.503,63.385,57.227,8.643,8.093,59.951,65.703,75.024,0
13,220.527,0.654,2.245,149.16,0.385,150.41,56.096,254.698,0.64,2.03,148.182,0.496,48.243,51.888,8.383,8.387,92.044,82.111,61.917,0
42,220.528,0.792,1.678,137.445,0.505,152.508,59.774,214.092,0.742,2.192,103.341,0.784,51.074,60.132,7.737,7.567,66.746,56.411,73.172,0
43,220.531,0.625,2.977,130.172,0.352,232.792,68.483,233.709,0.37,2.214,113.456,0.406,51.398,53.735,9.506,9.567,77.535,76.841,70.237,0
14,220.531,0.915,2.617,122.709,0.534,234.521,56.633,230.495,0.37,2.33,113.265,0.39,56.554,53.131,9.251,9.555,62.714,79.891,73.605,1
23,220.532,0.923,3.122,105.92,0.745,201.52,62.333,190.337,1.03,2.577,105.63,1,54.268,53.013,8.681,9.079,61.477,48.185,60.748,1
28,220.537,1.003,1.674,105.918,0.578,182.838,54.848,216.058,0.647,2.881,96.84,0.854,56.166,61.226,8.327,7.932,75.876,54.526,90.124,1
19,220.539,1.531,1.442,123.947,0.732,219.897,43.651,228.592,0.794,2.761,122.02,0.819,56.4,53.266,8.546,10.2,63.584,51.517,58.782,1
17,220.548,0.362,2.954,143.947,0.671,223.265,60.899,239.429,0.737,2.567,94.408,0.537,48.255,61.242,9.745,9.074,83.959,68.1,69.74,1
30,220.56,0.478,2.468,147.346,0.367,193.72,53.563,200.983,0.639,2.488,99.313,0.869,49.164,60.268,8.887,7.805,84.149,60.606,43.754,1
34,220.592,0.886,3.08,99.101,0.781,197.963,61.893,191.673,1.383,2.388,110.082,0.627,55.946,52.704,8.659,9.283,62.595,44.321,63.495,0
17,220.594,0.829,2.64,102.061,0.634,184.28,43.832,247.088,0.863,1.84,118.743,0.332,58.661,56.693,7.959,7.668,55.371,73.689,74.707,1
10,220.605,1.051,2.113,134.887,0.3,182.918,48.557,230.135,0.724,2.495,118.578,0.357,54.664,56.806,8.322,8.321,70.981,74.104,70.483,0
27,220.606,0.983,1.836,104.995,0.306,229.581,56.446,234.945,0.48,1.852,116.06,0.277,58.929,52.447,9.499,9.534,61.951,80.584,88.887,1
10,220.613,1.038,2.233,91.852,0.788,230.271,63.127,220.405,1.286,2.782,120.784,0.736,60.355,53.296,8.622,9.046,61.324,74.249,65.833,1
6,220.628,0.996,2.439,115.538,0.532,232.622,61.099,253.169,0.956,2.542,142.825,0.723,56.86,56.295,8.892,7.948,56.845,68.304,76.08,0
31,220.643,0.876,1.895,115.505,0.502,175.66,42.502,236.476,0.51,1.662,135.4,0.535,55.328,51.74,8.752,9.187,74.094,69.089,72.845,1
34,220.658,0.651,2.227,112.634,1.007,185.681,40.71,244.143,0.627,2.378,92.484,0.343,56.146,57.628,7.989,8.698,61.354,54.309,86.31,0
38,220.659,1.211,1.323,112.757,0.739,210.296,49.293,216.168,0.74,2.482,122.524,1.111,56.097,53.188,9.412,9.561,73.335,57.886,78.113,1
42,220.67,0.524,2.135,118.368,0.53,202.889,54.752,230.199,0.86,2.439,89.263,0.626,53.556,60.186,8.926,8.741,64.843,50.422,69.7,1
28,220.672,0.568,2.217,115.125,0.619,205.208,57.307,262.885,1.077,2.08,113.981,0.256,55.04,55.202,8.885,9.304,72.778,70.321,59.072,1
20,220.68,0.673,2.531,91.881,0.717,239.434,55.692,199.187,0.623,2.299,110.082,0.537,55.599,53.613,8.773,9.706,68.351,68.278,58.597,1
17,220.685,0.609,1.501,115.663,0.646,188.997,52.856,205.622,0.693,2.141,135.343,0.621,46.897,49.496,9.102,8.174,77.023,58.152,70.609,1
29,220.687,0.869,1.856,95.214,0.575,269.107,50.96,230.217,1.125,2.363,88.339,0.557,58.821,61.536,9.306,8.715,53.96,61.566,71.727,0
6,220.688,0.889,1.923,139.072,0.569,172.569,52.148,201.141,0.539,2.263,134.172,0.64,51.695,49.55,9.111,8.351,69.452,64.208,78.647,1
20,220.695,0.609,2.72,87.94,0.452,223.018,54.34,193.374,0.526,2.65,130.188,0.558,58.054,48.946,8.57,8.055,58.176,74.387,68.64,1
14,220.696,0.861,2.388,111.566,0.684,225.41,56.227,242.19,0.696,2.333,130.212,0.495,55.825,53.042,9.121,9.146,60.938,59.636,74.61,1
17,220.697,1.099,1.583,127.483,0.596,219.698,55.276,249.709,0.62,2.157,99.659,0.684,51.161,59.455,9.146,8.8,72.219,66.197,63.907,1
18,220.697,0.555,1.746,119.037,0.423,136.459,43.959,183.776,0.775,3.028,117.679,0.4,54.331,54.307,7.643,8.479,78.902,47.673,80.314,0
16,220.712,1.054,3.239,95.088,0.78,246.825,49.985,237.104,0.78,2.907,101.38,0.529,58.209,58.363,8.464,8.956,59.715,53.059,53.815,1
7,220.712,0.863,3.53,98.417,0.479,218.157,55.394,229.46,0.864,1.8,133.183,0.397,55.588,53.491,8.687,8.821,60.445,68.448,84.921,1
19,220.752,0.929,3.066,118.155,0.568,239.364,57.725,211.449,0.834,2.43,121.269,0.542,52.185,53.827,9.387,9.527,61.719,69.475,65.987,1
16,220.753,1.219,2.65,100.658,0.345,248.061,62.752,207.357,1.213,2.758,98.369,0.762,57.483,59.965,9.625,9.256,56.434,56.536,79.763,0
30,220.794,0.948,2.117,124.032,0.542,228.879,50.867,238.472,0.717,2.617,115.618,0.456,52.739,52.295,9.569,9.209,66.074,80.645,82.108,0
26,220.801,1.191,2.728,117.849,0.692,232.212,54.804,237.546,0.671,2.408,137.307,0.33,57.101,52.811,8.733,9.151,67.246,68.796,59.429,0
20,220.801,0.583,1.726,117.472,0.423,140.512,46.526,232.783,0.676,2.384,131.397,0.539,54.649,54.231,7.595,8.108,78.061,66.025,80.711,0
25,220.814,0.955,1.502,118.352,0.694,208.285,46.728,235.224,0.832,1.766,120.415,0.535,55.283,55.201,9.609,8.74,74.596,75.791,73.24,0
21,220.823,0.979,1.77,121.283,0.478,196.341,59.517,173.357,1.1,2.502,101.575,0.843,53.679,52.711,9.135,9.28,70.842,52.432,72.761,1
3,220.835,0.603,2.15,120.734,0.538,187.63,55.867,195.211,1.007,2.593,96.101,1.047,54.642,55.73,9.437,8.811,71.942,63.279,76.043,1
17,220.837,0.761,1.992,135.941,1.108,252.352,51.343,205.53,0.912,1.796,131.391,0.452,50.539,48.517,9.554,9.393,67.589,66.569,66.962,1
3,220.843,0.947,2.483,111.28,0.983,210.508,66.665,216.314,0.624,2.373,111.201,0.445,54.35,53.318,8.981,9.362,62.995,74.222,70.112,1
10,220.843,0.596,2.645,125.374,0.958,179.048,44.612,234.349,1.117,2.816,111.569,0.463,53.668,55.469,8.244,8.595,62.247,60.116,58.652,0
23,220.849,1.488,3.362,90.975,0.491,253.786,45.243,225.118,1.237,2.287,116.443,0.642,61.038,58.882,8.748,9.022,50.462,55.126,73.306,1
10,220.85,1.1,3.234,94.982,1.066,207.344,62.983,215.607,0.714,1.591,135.298,0.644,59.313,48.32,8.708,9.708,59.374,71.782,76.919,0
28,220.862,0.57,2.317,109.478,1.155,195.905,56.577,193.817,1.136,2.389,128.081,0.988,55.739,52.21,8.871,8.316,67.692,61.123,71.076,1
31,220.865,0.948,2.481,134.078,0.418,195.665,55.08,251.445,0.998,2.094,131.554,0.491,55.652,55.373,8.753,8.704,75.212,72.473,75.982,0
31,220.869,1.159,1.474,112.253,0.722,203.573,48.27,250.875,0.742,2.044,124.419,0.768,56.224,54.005,9.388,9.558,76.384,72.42,74.336,0
17,220.874,0.676,1.817,91.349,0.498,216.725,46.044,215.016,0.706,2.474,108.099,0.397,62.178,58.033,9.162,8.349,64.532,75.223,83.448,1
27,220.88,0.74,3.09,110.629,0.459,185.344,49.715,234.899,0.543,1.849,117.094,0.277,58.095,52.049,8.492,9.693,80.385,78.206,64.581,1
26,220.885,0.874,3.261,123.594,0.642,209.746,50.189,236.905,0.639,2.685,121.878,0.629,58.845,55.684,8.465,8.572,70.532,73.285,77.244,1
13,220.889,1.278,1.957,91.965,0.655,219.833,61.282,206.097,1.073,2.601,127.335,0.972,59.696,52.491,8.527,7.461,55.243,62.286,56.188,1
27,220.901,0.969,2.405,108.343,0.777,223.943,56.055,229.46,1.136,2.622,135.308,0.509,54.66,53.513,9.136,9.688,66.277,72.06,77.3,1
20,220.901,0.681,2.756,111.472,0.849,239.594,67.383,242.714,0.745,2.615,105.36,0.554,56.775,57.308,8.834,8.464,42.15,56.876,78.097,1
17,220.906,1.299,2.008,123.168,0.564,195.186,54.458,173.481,1.151,2.776,96.822,0.794,54.406,53.138,9.002,8.945,66.374,80.518,73.346,0
