,team,year,passing_yds,passing_int,passing_times_sacked,rushing_yds,fmb,punts_yds,penalty_yds,def_passing_yds,def_passing_int,def_passing_times_sacked,def_rushing_yds,def_fmb,pass_play_percentage,def_pass_play_percentage,drives,def_drives,tds_per_yard,def_tds_per_yard,fg_percentage,home_game
57,BAL,1977,-2.0943802536664218,3.979678629636777,-1.2825898436282166,2.56975470907785,5.1625775140106684,-0.772194092060148,2.8031242460452797,-3.567624597074633,2.8421156688139444,0.17571679344423108,1.9471603676560187,2.021564108334329,-2.8728753402930085,-4.167848905649299,-1.1302207578744674,-0.23178542954983866,-0.3283823894205215,1.2044346952755984,-1.590967332893956,1.0043838495597834
58,BAL,1978,-1.449042915343782,3.0622753020302778,-0.7776434130978543,2.697204170633963,7.256505904209653,-0.9662410109019453,2.547479950323337,-1.6014042524931094,3.360361160677332,-0.5359409272238301,1.7122604867415931,2.5502030515238,-2.771653917996686,-2.928029161552142,-0.6308318736561987,0.49849145555156926,0.13294348542968665,1.090111271092197,-0.7780667542209694,1.0043838495597834
59,BAL,1979,-0.5186077135342724,2.6755671729046675,0.5719076584275382,2.161857834644701,4.709079654101263,-0.889061121695402,0.129105405322487,-1.4094699132665296,1.5657755318280806,-1.2913182348271308,2.587260924934267,2.385358649884073,-1.3533575351354536,-2.9213009833651307,0.05358954535210133,1.0387203801928513,0.700313228625102,0.8258251366439279,-2.516021207172242,1.0043838495597834
60,BAL,1980,0.2880490857325755,0.9559501731758915,-0.4852104083662416,0.2331812472157817,1.8313278023304669,-1.1967461796004488,0.6551230017804094,0.24481286477216369,1.9041341587471527,-1.029000713215695,0.8229550406453408,1.237132128117695,-0.09945622820229194,-1.2016398040216871,-0.07573426928609414,-0.768494947515932,1.4579410925531846,-0.1333113644251152,-2.4993969807559897,1.0043838495597834
61,BAL,1981,0.6016448366589727,2.5315801035493872,0.19047330442978258,0.15214096890217094,4.888239302460534,-1.1988465258948595,1.2153375055317983,-0.5081398820553581,0.8633601544264647,-1.1674460718439525,0.5521308186155909,2.6525202663346654,0.3188299329654895,-1.7499863262629807,-1.1381791464675863,0.21165981152378754,-0.4326238124114191,1.554116261958026,-3.478298892773876,1.0043838495597834
62,BAL,1982,0.23652680906737725,3.2227180364547325,0.8625243090924952,-0.5105376337360265,8.085119277871282,-0.5553568485013899,0.6625515434396642,-0.56958011795169,2.807851504062646,-0.4557883511758918,1.117081537993137,7.927541118805945,0.5117010118563533,-1.9478559302173122,-0.3522882728970088,0.019852147726068803,-0.8563987423801807,1.0868713359938813,-3.453603483967124,1.0043838495597834
63,BAL,1983,-0.002105814147530344,3.3872746871464816,0.1014719551636397,0.02094127031636076,3.7628927612038607,-0.7903448458581128,0.5046309940282648,-1.4581617428673685,2.8421156688139444,-0.0550254709361987,1.1985100445212027,3.061789125578127,-0.027667985438941896,-2.685508920538562,-0.5930295278388831,-0.7192232540633061,0.13434538737192694,0.7694734083268066,-0.6562762259105962,1.0043838495597834
64,BAL,1984,-0.6390841687848807,2.375251285392226,0.6972360890268007,0.061432110746371914,1.4674097666006973,-0.4745091903926676,0.48452270022648847,-1.9560578331857672,2.0968700854732054,0.923807503224991,0.6514244028874926,1.2769221560996982,-1.1006629206084657,-2.1698858103886334,-0.6527174422872801,-1.004295194753495,-0.5108299136178475,-1.2925138578151116,-0.22573285481141772,1.0043838495597834
65,BAL,1985,-1.5310263994599982,0.10025558957879721,0.23043309389621458,1.0197934641947515,3.9868423216529503,-0.20061776391111869,-0.5831380458346853,-1.5076060825620383,1.133190451842939,1.6111765644845855,0.41464739423911245,0.28785574626133364,-2.396919290772005,-1.7148163039217927,-1.0765016348709069,0.44746005876135064,-0.15875225440939628,-0.716846818025211,-1.1316327290883694,1.0043838495597834
66,BAL,1986,-0.22300906271321255,-0.5291735993171425,-0.056550848635430855,0.4863222467203372,2.0944685358581463,0.2503924172483212,-0.695206562245857,-0.6536399219625934,1.3987377286655016,0.17571679344423108,0.263570975927106,2.271672855649778,-1.4198813067628235,-1.0661587614378096,1.2115350856510276,0.4738556088252579,0.5690351253195627,-0.44573367747692133,-0.9880379617827675,1.0043838495597834
67,BAL,1987,0.2079099325362455,-0.6896163337415978,-0.4161889538333147,-0.08488573086540448,2.0664748408020106,-1.0027619576629627,-0.21619370352839146,-0.755804233525081,1.8527379116202052,-0.3659203113645669,-0.6856731005705681,1.9249311832351785,-0.7137242921140151,-0.7511576917732624,0.5907807753876858,-0.1138853059310571,1.0768240359697483,-1.5131765804039246,-0.834805961772091,1.0043838495597834
68,BAL,1988,0.01690269323645476,-0.04373147977648323,-0.12012324096838958,-0.6463665311553695,2.1112647528918287,-1.6259064896075903,-0.18430220571538436,-1.2436521008258532,1.7370963555845726,-0.2881966012574748,-0.3811900364147512,1.2200792589825507,-0.25762965642420294,-1.1184550555277488,-1.3152532926645024,-1.2066610785767735,0.4166283570273943,-2.1234414985651187,-0.3233098359502917,1.0043838495597834
